rank_chosen,cpu,benchmark,parallel_cpus,cycle_count,wall_time_s
0,boom21-2large,qsort,16,1039419,423.14
0,boom21-2large,qsort,16,1039419,384.58
0,boom21-2large,qsort,16,1039419,423.35
0,boom21-2large,qsort,16,1039419,393.59
0,boom21-2large,qsort,16,1039419,393.37
0,boom21-2large,qsort,16,1039419,424.68
0,boom21-2large,qsort,16,1039419,392.14
0,boom21-2large,qsort,16,1039419,451.83
0,boom21-2large,qsort,16,1039419,393.05
0,boom21-2large,qsort,16,1039419,425.1
0,boom21-2large,qsort,16,1039419,379.17
0,boom21-2large,qsort,16,1039419,392.31
0,boom21-2large,qsort,16,1039419,429.08
0,boom21-2large,qsort,16,1039419,413.8
0,boom21-2large,qsort,16,1039419,423.57
0,boom21-2large,qsort,16,1039419,429.79
0,boom21-2large,qsort,1,1039419,203.01
0,boom21-2large,vvadd,16,380467,83.98
0,boom21-2large,vvadd,16,380467,107.01
0,boom21-2large,vvadd,16,380467,89.74
0,boom21-2large,vvadd,16,380467,91.47
0,boom21-2large,vvadd,16,380467,103.88
0,boom21-2large,vvadd,16,380467,86.94
0,boom21-2large,vvadd,16,380467,83.97
0,boom21-2large,vvadd,16,380467,85.45
0,boom21-2large,vvadd,16,380467,79.31
0,boom21-2large,vvadd,16,380467,115.26
0,boom21-2large,vvadd,16,380467,124.89
0,boom21-2large,vvadd,16,380467,109.16
0,boom21-2large,vvadd,16,380467,79.09
0,boom21-2large,vvadd,16,380467,83.19
0,boom21-2large,vvadd,16,380467,84.62
0,boom21-2large,vvadd,16,380467,125.55
0,boom21-2large,vvadd,1,380467,48.91
0,boom21-2small,qsort,16,1292019,111.08
0,boom21-2small,qsort,16,1292019,119.83
0,boom21-2small,qsort,16,1292019,116.73
0,boom21-2small,qsort,16,1292019,115.06
0,boom21-2small,qsort,16,1292019,114.5
0,boom21-2small,qsort,16,1292019,139.85
0,boom21-2small,qsort,16,1292019,114.26
0,boom21-2small,qsort,16,1292019,112.42
0,boom21-2small,qsort,16,1292019,120.9
0,boom21-2small,qsort,16,1292019,115.35
0,boom21-2small,qsort,16,1292019,112.61
0,boom21-2small,qsort,16,1292019,111.32
0,boom21-2small,qsort,16,1292019,114.9
0,boom21-2small,qsort,16,1292019,117.86
0,boom21-2small,qsort,16,1292019,115.92
0,boom21-2small,qsort,16,1292019,118.64
0,boom21-2small,qsort,1,1292019,106.29
0,boom21-2small,vvadd,16,435571,28.44
0,boom21-2small,vvadd,16,435571,28.17
0,boom21-2small,vvadd,16,435571,28.34
0,boom21-2small,vvadd,16,435571,28.37
0,boom21-2small,vvadd,16,435571,29.15
0,boom21-2small,vvadd,16,435571,29.43
0,boom21-2small,vvadd,16,435571,28.91
0,boom21-2small,vvadd,16,435571,29.55
0,boom21-2small,vvadd,16,435571,28.38
0,boom21-2small,vvadd,16,435571,29.52
0,boom21-2small,vvadd,16,435571,29.3
0,boom21-2small,vvadd,16,435571,29.14
0,boom21-2small,vvadd,16,435571,29.6
0,boom21-2small,vvadd,16,435571,28.88
0,boom21-2small,vvadd,16,435571,32.83
0,boom21-2small,vvadd,16,435571,28.89
0,boom21-2small,vvadd,1,435571,23.07
0,boom21-large,qsort,16,1035715,221.73
0,boom21-large,qsort,16,1035715,177.55
0,boom21-large,qsort,16,1035715,177.86
0,boom21-large,qsort,16,1035715,189.25
0,boom21-large,qsort,16,1035715,208.21
0,boom21-large,qsort,16,1035715,242.03
0,boom21-large,qsort,16,1035715,204.41
0,boom21-large,qsort,16,1035715,212.64
0,boom21-large,qsort,16,1035715,177.21
0,boom21-large,qsort,16,1035715,216.01
0,boom21-large,qsort,16,1035715,218.28
0,boom21-large,qsort,16,1035715,211.5
0,boom21-large,qsort,16,1035715,217.31
0,boom21-large,qsort,16,1035715,209.82
0,boom21-large,qsort,16,1035715,179.87
0,boom21-large,qsort,16,1035715,175.77
0,boom21-large,qsort,1,1035715,112.72
0,boom21-large,vvadd,16,377579,43.23
0,boom21-large,vvadd,16,377579,49.64
0,boom21-large,vvadd,16,377579,49.27
0,boom21-large,vvadd,16,377579,48.3
0,boom21-large,vvadd,16,377579,45.93
0,boom21-large,vvadd,16,377579,45.35
0,boom21-large,vvadd,16,377579,55.2
0,boom21-large,vvadd,16,377579,50.02
0,boom21-large,vvadd,16,377579,43.76
0,boom21-large,vvadd,16,377579,47.74
0,boom21-large,vvadd,16,377579,49.6
0,boom21-large,vvadd,16,377579,45.39
0,boom21-large,vvadd,16,377579,48.7
0,boom21-large,vvadd,16,377579,49.81
0,boom21-large,vvadd,16,377579,49.09
0,boom21-large,vvadd,16,377579,45.07
0,boom21-large,vvadd,1,377579,31.44
0,boom21-small,qsort,16,1287415,61.52
0,boom21-small,qsort,16,1287415,61.54
0,boom21-small,qsort,16,1287415,60.99
0,boom21-small,qsort,16,1287415,65.38
0,boom21-small,qsort,16,1287415,62.36
0,boom21-small,qsort,16,1287415,62.99
0,boom21-small,qsort,16,1287415,62.58
0,boom21-small,qsort,16,1287415,61.28
0,boom21-small,qsort,16,1287415,61.42
0,boom21-small,qsort,16,1287415,61.57
0,boom21-small,qsort,16,1287415,63.32
0,boom21-small,qsort,16,1287415,61.9
0,boom21-small,qsort,16,1287415,61.15
0,boom21-small,qsort,16,1287415,61.88
0,boom21-small,qsort,16,1287415,61.72
0,boom21-small,qsort,16,1287415,63.89
0,boom21-small,qsort,1,1287415,51.58
0,boom21-small,vvadd,16,432659,15.34
0,boom21-small,vvadd,16,432659,15.8
0,boom21-small,vvadd,16,432659,15.77
0,boom21-small,vvadd,16,432659,15.6
0,boom21-small,vvadd,16,432659,15.46
0,boom21-small,vvadd,16,432659,15.06
0,boom21-small,vvadd,16,432659,15.38
0,boom21-small,vvadd,16,432659,15.7
0,boom21-small,vvadd,16,432659,15.48
0,boom21-small,vvadd,16,432659,15.57
0,boom21-small,vvadd,16,432659,15.22
0,boom21-small,vvadd,16,432659,15.62
0,boom21-small,vvadd,16,432659,17.49
0,boom21-small,vvadd,16,432659,15.49
0,boom21-small,vvadd,16,432659,15.56
0,boom21-small,vvadd,16,432659,15.35
0,boom21-small,vvadd,1,432659,14.78
0,rocket21-1c,qsort,16,793459,11.45
0,rocket21-1c,qsort,16,793459,11.46
0,rocket21-1c,qsort,16,793459,11.4
0,rocket21-1c,qsort,16,793459,11.35
0,rocket21-1c,qsort,16,793459,12.87
0,rocket21-1c,qsort,16,793459,11.57
0,rocket21-1c,qsort,16,793459,11.57
0,rocket21-1c,qsort,16,793459,11.95
0,rocket21-1c,qsort,16,793459,11.51
0,rocket21-1c,qsort,16,793459,11.54
0,rocket21-1c,qsort,16,793459,11.62
0,rocket21-1c,qsort,16,793459,11.45
0,rocket21-1c,qsort,16,793459,11.56
0,rocket21-1c,qsort,16,793459,11.44
0,rocket21-1c,qsort,16,793459,11.4
0,rocket21-1c,qsort,16,793459,11.64
0,rocket21-1c,qsort,1,793459,9.78
0,rocket21-1c,vvadd,16,237215,3.66
0,rocket21-1c,vvadd,16,237215,3.72
0,rocket21-1c,vvadd,16,237215,3.71
0,rocket21-1c,vvadd,16,237215,4.29
0,rocket21-1c,vvadd,16,237215,3.7
0,rocket21-1c,vvadd,16,237215,3.67
0,rocket21-1c,vvadd,16,237215,3.76
0,rocket21-1c,vvadd,16,237215,3.73
0,rocket21-1c,vvadd,16,237215,3.62
0,rocket21-1c,vvadd,16,237215,3.62
0,rocket21-1c,vvadd,16,237215,3.66
0,rocket21-1c,vvadd,16,237215,3.68
0,rocket21-1c,vvadd,16,237215,3.66
0,rocket21-1c,vvadd,16,237215,3.66
0,rocket21-1c,vvadd,16,237215,3.69
0,rocket21-1c,vvadd,16,237215,3.7
0,rocket21-1c,vvadd,1,237215,3.58
0,rocket21-2c,qsort,16,794619,17.79
0,rocket21-2c,qsort,16,794619,16.37
0,rocket21-2c,qsort,16,794619,16.23
0,rocket21-2c,qsort,16,794619,16.2
0,rocket21-2c,qsort,16,794619,15.99
0,rocket21-2c,qsort,16,794619,16.39
0,rocket21-2c,qsort,16,794619,16.28
0,rocket21-2c,qsort,16,794619,15.95
0,rocket21-2c,qsort,16,794619,16.25
0,rocket21-2c,qsort,16,794619,16.15
0,rocket21-2c,qsort,16,794619,16.25
0,rocket21-2c,qsort,16,794619,16.43
0,rocket21-2c,qsort,16,794619,16.36
0,rocket21-2c,qsort,16,794619,15.98
0,rocket21-2c,qsort,16,794619,16.34
0,rocket21-2c,qsort,16,794619,16.2
0,rocket21-2c,qsort,1,794619,13.63
0,rocket21-2c,vvadd,16,238411,4.55
0,rocket21-2c,vvadd,16,238411,4.57
0,rocket21-2c,vvadd,16,238411,4.72
0,rocket21-2c,vvadd,16,238411,4.62
0,rocket21-2c,vvadd,16,238411,4.63
0,rocket21-2c,vvadd,16,238411,4.58
0,rocket21-2c,vvadd,16,238411,4.6
0,rocket21-2c,vvadd,16,238411,4.65
0,rocket21-2c,vvadd,16,238411,4.62
0,rocket21-2c,vvadd,16,238411,4.64
0,rocket21-2c,vvadd,16,238411,4.63
0,rocket21-2c,vvadd,16,238411,4.59
0,rocket21-2c,vvadd,16,238411,4.69
0,rocket21-2c,vvadd,16,238411,4.63
0,rocket21-2c,vvadd,16,238411,4.62
0,rocket21-2c,vvadd,16,238411,4.61
0,rocket21-2c,vvadd,1,238411,3.86
1,boom21-2large,qsort,16,1039455,459.2
1,boom21-2large,qsort,16,1039455,470.05
1,boom21-2large,qsort,16,1039455,419.82
1,boom21-2large,qsort,16,1039455,605.36
1,boom21-2large,qsort,16,1039455,419.34
1,boom21-2large,qsort,16,1039455,416.44
1,boom21-2large,qsort,16,1039455,454.95
1,boom21-2large,qsort,16,1039455,478.55
1,boom21-2large,qsort,16,1039455,420.51
1,boom21-2large,qsort,16,1039455,541.61
1,boom21-2large,qsort,16,1039455,538.61
1,boom21-2large,qsort,16,1039455,460.27
1,boom21-2large,qsort,16,1039455,428.8
1,boom21-2large,qsort,16,1039455,470.77
1,boom21-2large,qsort,16,1039455,464.68
1,boom21-2large,qsort,16,1039455,419.2
1,boom21-2large,qsort,1,1039455,228.07
1,boom21-2large,vvadd,16,380467,104.17
1,boom21-2large,vvadd,16,380467,109.15
1,boom21-2large,vvadd,16,380467,99.2
1,boom21-2large,vvadd,16,380467,101.54
1,boom21-2large,vvadd,16,380467,107.35
1,boom21-2large,vvadd,16,380467,98.59
1,boom21-2large,vvadd,16,380467,100.4
1,boom21-2large,vvadd,16,380467,93.51
1,boom21-2large,vvadd,16,380467,108.49
1,boom21-2large,vvadd,16,380467,110.87
1,boom21-2large,vvadd,16,380467,141.73
1,boom21-2large,vvadd,16,380467,107.83
1,boom21-2large,vvadd,16,380467,108.48
1,boom21-2large,vvadd,16,380467,103.16
1,boom21-2large,vvadd,16,380467,98.26
1,boom21-2large,vvadd,16,380467,100.11
1,boom21-2large,vvadd,1,380467,57.33
1,boom21-2small,qsort,16,1291995,127.01
1,boom21-2small,qsort,16,1291995,130.92
1,boom21-2small,qsort,16,1291995,128.8
1,boom21-2small,qsort,16,1291995,133.34
1,boom21-2small,qsort,16,1291995,129.83
1,boom21-2small,qsort,16,1291995,131.04
1,boom21-2small,qsort,16,1291995,128.85
1,boom21-2small,qsort,16,1291995,128.83
1,boom21-2small,qsort,16,1291995,132.33
1,boom21-2small,qsort,16,1291995,148.85
1,boom21-2small,qsort,16,1291995,133.32
1,boom21-2small,qsort,16,1291995,129.58
1,boom21-2small,qsort,16,1291995,134.65
1,boom21-2small,qsort,16,1291995,134.04
1,boom21-2small,qsort,16,1291995,130.13
1,boom21-2small,qsort,16,1291995,135.08
1,boom21-2small,qsort,1,1291995,105.86
1,boom21-2small,vvadd,16,435679,31.76
1,boom21-2small,vvadd,16,435679,31.87
1,boom21-2small,vvadd,16,435679,32.21
1,boom21-2small,vvadd,16,435679,32.77
1,boom21-2small,vvadd,16,435679,32.8
1,boom21-2small,vvadd,16,435679,32.15
1,boom21-2small,vvadd,16,435679,32.96
1,boom21-2small,vvadd,16,435679,32.18
1,boom21-2small,vvadd,16,435679,32.91
1,boom21-2small,vvadd,16,435679,33.06
1,boom21-2small,vvadd,16,435679,32.35
1,boom21-2small,vvadd,16,435679,32.0
1,boom21-2small,vvadd,16,435679,32.75
1,boom21-2small,vvadd,16,435679,32.9
1,boom21-2small,vvadd,16,435679,37.04
1,boom21-2small,vvadd,16,435679,32.91
1,boom21-2small,vvadd,1,435679,26.85
1,boom21-large,qsort,16,1034563,207.38
1,boom21-large,qsort,16,1034563,183.57
1,boom21-large,qsort,16,1034563,235.48
1,boom21-large,qsort,16,1034563,212.07
1,boom21-large,qsort,16,1034563,199.6
1,boom21-large,qsort,16,1034563,181.49
1,boom21-large,qsort,16,1034563,207.24
1,boom21-large,qsort,16,1034563,187.03
1,boom21-large,qsort,16,1034563,265.25
1,boom21-large,qsort,16,1034563,223.47
1,boom21-large,qsort,16,1034563,207.0
1,boom21-large,qsort,16,1034563,184.46
1,boom21-large,qsort,16,1034563,184.07
1,boom21-large,qsort,16,1034563,221.18
1,boom21-large,qsort,16,1034563,210.6
1,boom21-large,qsort,16,1034563,178.76
1,boom21-large,qsort,1,1034563,109.95
1,boom21-large,vvadd,16,377663,48.92
1,boom21-large,vvadd,16,377663,49.1
1,boom21-large,vvadd,16,377663,45.19
1,boom21-large,vvadd,16,377663,46.18
1,boom21-large,vvadd,16,377663,45.32
1,boom21-large,vvadd,16,377663,46.59
1,boom21-large,vvadd,16,377663,47.88
1,boom21-large,vvadd,16,377663,44.1
1,boom21-large,vvadd,16,377663,49.58
1,boom21-large,vvadd,16,377663,47.78
1,boom21-large,vvadd,16,377663,55.73
1,boom21-large,vvadd,16,377663,49.08
1,boom21-large,vvadd,16,377663,48.95
1,boom21-large,vvadd,16,377663,51.29
1,boom21-large,vvadd,16,377663,45.63
1,boom21-large,vvadd,16,377663,49.39
1,boom21-large,vvadd,1,377663,30.77
1,boom21-small,qsort,16,1287559,62.87
1,boom21-small,qsort,16,1287559,63.09
1,boom21-small,qsort,16,1287559,61.01
1,boom21-small,qsort,16,1287559,59.98
1,boom21-small,qsort,16,1287559,62.79
1,boom21-small,qsort,16,1287559,63.0
1,boom21-small,qsort,16,1287559,62.12
1,boom21-small,qsort,16,1287559,60.62
1,boom21-small,qsort,16,1287559,62.33
1,boom21-small,qsort,16,1287559,61.73
1,boom21-small,qsort,16,1287559,61.99
1,boom21-small,qsort,16,1287559,61.0
1,boom21-small,qsort,16,1287559,62.0
1,boom21-small,qsort,16,1287559,61.33
1,boom21-small,qsort,16,1287559,60.28
1,boom21-small,qsort,16,1287559,61.07
1,boom21-small,qsort,1,1287559,52.48
1,boom21-small,vvadd,16,432599,15.33
1,boom21-small,vvadd,16,432599,15.18
1,boom21-small,vvadd,16,432599,15.08
1,boom21-small,vvadd,16,432599,15.18
1,boom21-small,vvadd,16,432599,15.36
1,boom21-small,vvadd,16,432599,15.12
1,boom21-small,vvadd,16,432599,15.42
1,boom21-small,vvadd,16,432599,15.06
1,boom21-small,vvadd,16,432599,15.24
1,boom21-small,vvadd,16,432599,15.08
1,boom21-small,vvadd,16,432599,15.24
1,boom21-small,vvadd,16,432599,15.38
1,boom21-small,vvadd,16,432599,15.81
1,boom21-small,vvadd,16,432599,15.63
1,boom21-small,vvadd,16,432599,15.61
1,boom21-small,vvadd,16,432599,15.24
1,boom21-small,vvadd,1,432599,12.5
1,rocket21-1c,qsort,16,793459,11.75
1,rocket21-1c,qsort,16,793459,11.78
1,rocket21-1c,qsort,16,793459,11.88
1,rocket21-1c,qsort,16,793459,11.74
1,rocket21-1c,qsort,16,793459,11.67
1,rocket21-1c,qsort,16,793459,11.65
1,rocket21-1c,qsort,16,793459,11.78
1,rocket21-1c,qsort,16,793459,11.73
1,rocket21-1c,qsort,16,793459,11.81
1,rocket21-1c,qsort,16,793459,11.61
1,rocket21-1c,qsort,16,793459,11.64
1,rocket21-1c,qsort,16,793459,13.02
1,rocket21-1c,qsort,16,793459,11.65
1,rocket21-1c,qsort,16,793459,11.61
1,rocket21-1c,qsort,16,793459,11.71
1,rocket21-1c,qsort,16,793459,11.7
1,rocket21-1c,qsort,1,793459,10.57
1,rocket21-1c,vvadd,16,237215,3.79
1,rocket21-1c,vvadd,16,237215,3.79
1,rocket21-1c,vvadd,16,237215,3.75
1,rocket21-1c,vvadd,16,237215,3.72
1,rocket21-1c,vvadd,16,237215,3.82
1,rocket21-1c,vvadd,16,237215,3.74
1,rocket21-1c,vvadd,16,237215,3.79
1,rocket21-1c,vvadd,16,237215,3.74
1,rocket21-1c,vvadd,16,237215,3.71
1,rocket21-1c,vvadd,16,237215,3.73
1,rocket21-1c,vvadd,16,237215,3.88
1,rocket21-1c,vvadd,16,237215,3.7
1,rocket21-1c,vvadd,16,237215,3.78
1,rocket21-1c,vvadd,16,237215,3.83
1,rocket21-1c,vvadd,16,237215,3.75
1,rocket21-1c,vvadd,16,237215,3.82
1,rocket21-1c,vvadd,1,237215,3.1
1,rocket21-2c,qsort,16,794619,18.64
1,rocket21-2c,qsort,16,794619,19.42
1,rocket21-2c,qsort,16,794619,20.44
1,rocket21-2c,qsort,16,794619,18.76
1,rocket21-2c,qsort,16,794619,19.84
1,rocket21-2c,qsort,16,794619,18.89
1,rocket21-2c,qsort,16,794619,19.3
1,rocket21-2c,qsort,16,794619,19.38
1,rocket21-2c,qsort,16,794619,18.53
1,rocket21-2c,qsort,16,794619,18.73
1,rocket21-2c,qsort,16,794619,18.49
1,rocket21-2c,qsort,16,794619,19.97
1,rocket21-2c,qsort,16,794619,19.71
1,rocket21-2c,qsort,16,794619,18.93
1,rocket21-2c,qsort,16,794619,18.81
1,rocket21-2c,qsort,16,794619,19.45
1,rocket21-2c,qsort,1,794619,15.82
1,rocket21-2c,vvadd,16,238411,5.41
1,rocket21-2c,vvadd,16,238411,5.38
1,rocket21-2c,vvadd,16,238411,5.51
1,rocket21-2c,vvadd,16,238411,5.46
1,rocket21-2c,vvadd,16,238411,5.46
1,rocket21-2c,vvadd,16,238411,5.46
1,rocket21-2c,vvadd,16,238411,5.51
1,rocket21-2c,vvadd,16,238411,5.57
1,rocket21-2c,vvadd,16,238411,5.35
1,rocket21-2c,vvadd,16,238411,5.39
1,rocket21-2c,vvadd,16,238411,5.49
1,rocket21-2c,vvadd,16,238411,5.59
1,rocket21-2c,vvadd,16,238411,5.64
1,rocket21-2c,vvadd,16,238411,5.54
1,rocket21-2c,vvadd,16,238411,5.39
1,rocket21-2c,vvadd,16,238411,5.54
1,rocket21-2c,vvadd,1,238411,4.58
10,boom21-2large,qsort,16,1041363,534.32
10,boom21-2large,qsort,16,1041363,396.4
10,boom21-2large,qsort,16,1041363,406.33
10,boom21-2large,qsort,16,1041363,413.57
10,boom21-2large,qsort,16,1041363,414.23
10,boom21-2large,qsort,16,1041363,532.83
10,boom21-2large,qsort,16,1041363,418.31
10,boom21-2large,qsort,16,1041363,404.29
10,boom21-2large,qsort,16,1041363,411.79
10,boom21-2large,qsort,16,1041363,405.1
10,boom21-2large,qsort,16,1041363,413.17
10,boom21-2large,qsort,16,1041363,413.06
10,boom21-2large,qsort,16,1041363,387.03
10,boom21-2large,qsort,16,1041363,398.29
10,boom21-2large,qsort,16,1041363,413.79
10,boom21-2large,qsort,16,1041363,410.96
10,boom21-2large,qsort,1,1041363,202.46
10,boom21-2large,vvadd,16,381631,95.05
10,boom21-2large,vvadd,16,381631,85.63
10,boom21-2large,vvadd,16,381631,89.43
10,boom21-2large,vvadd,16,381631,90.07
10,boom21-2large,vvadd,16,381631,89.69
10,boom21-2large,vvadd,16,381631,87.86
10,boom21-2large,vvadd,16,381631,87.68
10,boom21-2large,vvadd,16,381631,90.98
10,boom21-2large,vvadd,16,381631,86.72
10,boom21-2large,vvadd,16,381631,113.82
10,boom21-2large,vvadd,16,381631,108.83
10,boom21-2large,vvadd,16,381631,97.78
10,boom21-2large,vvadd,16,381631,84.09
10,boom21-2large,vvadd,16,381631,91.96
10,boom21-2large,vvadd,16,381631,82.49
10,boom21-2large,vvadd,16,381631,86.96
10,boom21-2large,vvadd,1,381631,51.61
10,boom21-2small,qsort,16,1292475,121.45
10,boom21-2small,qsort,16,1292475,114.82
10,boom21-2small,qsort,16,1292475,112.73
10,boom21-2small,qsort,16,1292475,112.14
10,boom21-2small,qsort,16,1292475,113.45
10,boom21-2small,qsort,16,1292475,111.87
10,boom21-2small,qsort,16,1292475,113.47
10,boom21-2small,qsort,16,1292475,114.54
10,boom21-2small,qsort,16,1292475,114.91
10,boom21-2small,qsort,16,1292475,115.65
10,boom21-2small,qsort,16,1292475,111.79
10,boom21-2small,qsort,16,1292475,112.21
10,boom21-2small,qsort,16,1292475,113.79
10,boom21-2small,qsort,16,1292475,113.62
10,boom21-2small,qsort,16,1292475,113.87
10,boom21-2small,qsort,16,1292475,114.87
10,boom21-2small,qsort,1,1292475,95.94
10,boom21-2small,vvadd,16,435535,28.09
10,boom21-2small,vvadd,16,435535,28.41
10,boom21-2small,vvadd,16,435535,28.72
10,boom21-2small,vvadd,16,435535,29.09
10,boom21-2small,vvadd,16,435535,29.1
10,boom21-2small,vvadd,16,435535,29.45
10,boom21-2small,vvadd,16,435535,27.9
10,boom21-2small,vvadd,16,435535,28.78
10,boom21-2small,vvadd,16,435535,28.83
10,boom21-2small,vvadd,16,435535,31.66
10,boom21-2small,vvadd,16,435535,28.6
10,boom21-2small,vvadd,16,435535,28.58
10,boom21-2small,vvadd,16,435535,28.58
10,boom21-2small,vvadd,16,435535,28.25
10,boom21-2small,vvadd,16,435535,28.69
10,boom21-2small,vvadd,16,435535,28.06
10,boom21-2small,vvadd,1,435535,24.81
10,boom21-large,qsort,16,1034563,208.64
10,boom21-large,qsort,16,1034563,220.43
10,boom21-large,qsort,16,1034563,196.69
10,boom21-large,qsort,16,1034563,200.79
10,boom21-large,qsort,16,1034563,200.71
10,boom21-large,qsort,16,1034563,201.09
10,boom21-large,qsort,16,1034563,194.73
10,boom21-large,qsort,16,1034563,203.17
10,boom21-large,qsort,16,1034563,194.46
10,boom21-large,qsort,16,1034563,201.98
10,boom21-large,qsort,16,1034563,195.04
10,boom21-large,qsort,16,1034563,201.66
10,boom21-large,qsort,16,1034563,197.0
10,boom21-large,qsort,16,1034563,200.01
10,boom21-large,qsort,16,1034563,198.93
10,boom21-large,qsort,16,1034563,201.99
10,boom21-large,qsort,1,1034563,112.46
10,boom21-large,vvadd,16,377795,48.32
10,boom21-large,vvadd,16,377795,46.31
10,boom21-large,vvadd,16,377795,46.24
10,boom21-large,vvadd,16,377795,47.2
10,boom21-large,vvadd,16,377795,44.88
10,boom21-large,vvadd,16,377795,45.65
10,boom21-large,vvadd,16,377795,45.77
10,boom21-large,vvadd,16,377795,55.28
10,boom21-large,vvadd,16,377795,47.21
10,boom21-large,vvadd,16,377795,46.98
10,boom21-large,vvadd,16,377795,48.39
10,boom21-large,vvadd,16,377795,53.17
10,boom21-large,vvadd,16,377795,55.81
10,boom21-large,vvadd,16,377795,46.01
